Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
804322,"Sossi, Vesna",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
276425,"Desbarats, Julie A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
651844,"Mymryk, Joseph S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
43269,"Luu-The, Van",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
43269,"Tchernof, André",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
961406,"Phillips, Anthony G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
372612,"Sarfati, Marika",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
253819,"Song, Weihong",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
663694,"Gold, Michael R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
835812,"Lu, Wei-Yang",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
18146,"Andrews, David W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
128430,"Lederman, Susan J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
238615,"Baum, Shari R",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
238615,"Steinhauer, Karsten",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
238615,"Palmer, Caroline",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
279297,"Jankov, Robert P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
474489,"Poirier, Guy G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
474489,"Hendzel, Michael J",CO,Co-Investigator,Co-chercheur,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
474489,"Masson, Jean-Yves",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
773206,"Olivier, Martin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
687163,"Chantler, Janet K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
134237,"Sutherland, Robert J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBCA,University of Lethbridge (Alberta),Alberta,Alberta,Canada,Canada,200708
837262,"Hill, Kathleen A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
615358,"Brunette, Donald M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
615358,"Waterfield, John D",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
99279,"Glogauer, Michael",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
926042,"Larjava, Hannu S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
926042,"Hakkinen, Lari",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
299985,"Duong, Franck",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
146830,"Rose, Kenneth P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200708
407813,"Batt, Jane Andrea E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
288385,"Post, Martin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
858048,"Brown, Earl G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
923169,"Fradet, Yves",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
923169,"Larue, Hélène",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
923169,"Lacombe, Louis",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
923169,"Bergeron, Alain",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
636555,"Jeannotte, Lucie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
636555,"Aubin, Josée",CO,Co-Investigator,Co-chercheur,CENT,Ctre of Excellence for Surgical Education & Innov.,British Columbia,Colombie-Britannique,Canada,Canada,200708
151209,"Pin, Christopher L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
817939,"Thompson, R. T",CO,Co-Investigator,Co-chercheur,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200708
817939,"Lee, David S",PI,Principal Investigator,Chercheur principal,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
817939,"Gelman, Neil",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
817939,"Levin, Simon D",CO,Co-Investigator,Co-chercheur,ABBO,Children's Hospital of Western Ontario (London),Ontario,Ontario,Canada,Canada,200708
817939,"Gratton, Robert J",CO,Co-Investigator,Co-chercheur,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200708
817939,"Da Silva, Orlando P",CO,Co-Investigator,Co-chercheur,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200708
817939,"Rogers, John",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
817939,"Bureau, Yves R",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
981409,"Rutka, James T",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
556876,"Minden, Mark D",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
556876,"Cybulsky, Myron I",CO,Co-Investigator,Co-chercheur,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
556876,"Barber, Dwayne L",PI,Principal Investigator,Chercheur principal,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200708
556876,"Paulson, Robert F",PI,Principal Investigator,Chercheur principal,AAEJ,Pennsylvania State University,Pennsylvania,Pennsylvanie,United States,États-Unis,200708
556876,"McNagny, Kelly M",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
556876,"Stanford, William L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
556876,"Wang, Chen",PI,Principal Investigator,Chercheur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
665614,"Boulianne, Gabrielle L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200708
974990,"Casper, Robert F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
974990,"Jurisicova, Andrea",PI,Principal Investigator,Chercheur principal,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200708
974990,"Perez, Gloria I",CO,Co-Investigator,Co-chercheur,AAUP,Michigan State University (E. Lansing),Michigan,Michigan,United States,États-Unis,200708
686014,"Booth, Gillian L",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
686014,"Choi, Bernard",CO,Co-Investigator,Co-chercheur,HCPP,Public Health Agency of Canada,Ontario,Ontario,Canada,Canada,200708
686014,"Hux, Janet E",CO,Co-Investigator,Co-chercheur,AEAE,Institute for Clinical Evaluative Sciences-Toronto,Ontario,Ontario,Canada,Canada,200708
686014,"Mustard, Cameron A",CO,Co-Investigator,Co-chercheur,ADZY,Institute for Work & Health (Toronto),Ontario,Ontario,Canada,Canada,200708
686014,"Roos, Leslie L",PI,Principal Investigator,Chercheur principal,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
686014,"Anderson, Geoffrey M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
686014,"Berthelot, Jean-Marie",PI,Principal Investigator,Chercheur principal,CIHI,Canadian Institute for Health Information/CIHI (Ottawa),Ontario,Ontario,Canada,Canada,200708
686014,"Manuel, Douglas G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200708
686014,"Stukel, Therese A",CO,Co-Investigator,Co-chercheur,AEAE,Institute for Clinical Evaluative Sciences-Toronto,Ontario,Ontario,Canada,Canada,200708
686014,"Wu, Jianhong",CO,Co-Investigator,Co-chercheur,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
431888,"Pfaus, James G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,VERA,Universidad Veracruzana/Veracruz University (Mexico),Unknown/Inconnu,Unknown/Inconnu,Mexico,Mexique,200708
397943,"Frayne, Richard",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
397943,"Sevick, Robert J",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
397943,"Smith, Michael R",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
397943,"Demchuk, Andrew M",CO,Co-Investigator,Co-chercheur,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200708
377902,"Bilodeau, Marc",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200708
377902,"Zwingmann, Claudia",PI,Principal Investigator,Chercheur principal,CFCJ,Saint-Luc Hospital (Montréal)/Hôpital Saint-Luc (Montréal),Québec,Québec,Canada,Canada,200708
624481,"Ritvo, Paul G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
624481,"Katz, Joel D",CO,Co-Investigator,Co-chercheur,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
624481,"Rabeneck, Linda",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
624481,"Ferris, Lorraine E",CO,Co-Investigator,Co-chercheur,UPJV,Université de Picardie Jules Verne ( France ),Unknown/Inconnu,Unknown/Inconnu,France,France,200708
624481,"Klar, Neil",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
624481,"Paszat, Lawrence (Larry) F",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
624481,"Del Giudice, Lisa M",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
624481,"Upshur, Ross E",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
624481,"Weitzman, Eben A",CO,Co-Investigator,Co-chercheur,UVCA,University of Massachusetts (Boston),Massachusetts,Massachusetts,United States,États-Unis,200708
606734,"Wang, Zhixiang",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
744767,"Macmillan, Harriet L",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
744767,"Boyle, Michael H",CO,Co-Investigator,Co-chercheur,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
744767,"Trocme, Nico",CO,Co-Investigator,Co-chercheur,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200708
744767,"Wekerle, Christine M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200708
744767,"Wall, Anne-Marie",CO,Co-Investigator,Co-chercheur,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200708
744767,"Leung, Erman Y",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
836789,"Ekker, Marc",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200708
315949,"Alman, Benjamin A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,DUMC,"Duke University Medical Center (Durham, North Carolina)",North Carolina,Caroline du Nord,United States,États-Unis,200708
842268,"Ellis, Christopher G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200708
842268,"Goldman, Daniel",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200708
311541,"Jenkins, David J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
311541,"Kendall, Cyril W",CO,Co-Investigator,Co-chercheur,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200708
311541,"Lamarche, Benoît",CO,Co-Investigator,Co-chercheur,CFBA,Université Laval,Québec,Québec,Canada,Canada,200708
419587,"Brooks, Donald E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
419587,"Devine, Dana V",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
419587,"Kizhakkedathu, Jayachandran N",CO,Co-Investigator,Co-chercheur,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200708
304643,"Persad, Sujata",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200708
54050,"Soussi Gounni, Abdelilah",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200708
128494,"Robertson, Harold A",CO,Co-Investigator,Co-chercheur,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
128494,"Rafuse, Victor F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200708
392066,"Wilson, Brian C",CO,Co-Investigator,Co-chercheur,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
392066,"Marcon, Norman E",CO,Co-Investigator,Co-chercheur,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200708
392066,"Vitkin, I. Alex",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200708
392066,"Yang, Victor X",CO,Co-Investigator,Co-chercheur,ABAF,Ryerson University (Toronto),Ontario,Ontario,Canada,Canada,200708
